,date,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price
276,2015-01-27,3,2290,16258,1.0,0,0,5,0,1960,0,98058,47.4672,-122.165,450000
277,2014-11-13,4,3820,26300,2.0,0,0,3,970,2014,0,98028,47.7618,-122.261,770000
278,2015-05-05,4,2210,49375,1.0,0,0,3,0,1997,0,98038,47.3828,-122.071,455000
279,2015-05-05,3,2390,6000,1.0,0,0,3,1150,1908,0,98118,47.5362,-122.268,405000
280,2014-07-03,4,2600,11325,1.0,0,0,4,990,1969,0,98031,47.3954,-122.206,304900
281,2015-02-27,2,860,5265,1.0,0,0,3,0,1931,0,98178,47.5048,-122.272,170000
282,2015-05-13,5,3830,8480,2.0,0,1,5,1200,1905,1994,98122,47.6166,-122.287,2050000
283,2014-06-30,4,3500,7048,2.0,0,0,3,0,2005,0,98053,47.6811,-122.025,780000
284,2015-04-10,3,2420,13959,1.0,0,0,4,680,1988,0,98028,47.7486,-122.23,330000
285,2014-09-05,4,2720,8666,2.0,0,0,3,0,1992,0,98030,47.3846,-122.169,370000
286,2014-10-17,5,2500,13500,1.0,0,0,3,650,1979,0,98072,47.7564,-122.144,467000
287,2015-02-09,3,1670,6720,1.0,0,0,3,530,1980,0,98034,47.7198,-122.193,405000
288,2014-07-02,5,2900,10300,1.0,0,0,3,1450,1985,0,98006,47.5461,-122.151,675000
289,2014-08-12,2,1640,14100,1.0,0,0,4,500,1954,0,98006,47.5712,-122.143,500000
290,2014-07-23,4,1890,15770,2.0,0,0,4,0,1968,0,98166,47.4281,-122.343,389999
291,2015-02-24,4,2950,9025,1.0,0,2,4,1170,1975,0,98034,47.7128,-122.223,630000
292,2014-10-22,4,2160,9528,2.0,0,0,3,0,1992,0,98001,47.3341,-122.255,360000
293,2014-10-02,4,3280,11060,2.0,0,0,3,1010,1986,0,98056,47.5399,-122.181,580000
294,2014-07-09,3,1970,4166,2.0,0,3,5,700,1929,0,98126,47.5717,-122.375,550000
295,2014-07-10,4,3360,22111,2.0,0,0,3,0,1994,0,98075,47.5951,-122.017,879000
296,2014-08-22,3,1320,8959,1.0,0,0,3,0,1993,0,98042,47.3536,-122.144,265000
297,2015-03-04,3,2650,7286,2.0,0,0,3,0,1990,0,98059,47.5084,-122.154,446500
298,2014-06-02,3,2030,8880,1.0,0,0,3,700,1963,0,98108,47.5586,-122.311,404000
299,2014-05-29,3,1590,11914,1.0,0,2,3,500,1957,0,98188,47.4427,-122.274,267500
300,2014-06-24,4,4550,18641,1.0,1,4,3,1950,2002,0,98074,47.6053,-122.077,3080000
301,2014-08-11,3,2440,7632,2.0,0,0,3,0,1998,0,98003,47.3494,-122.301,335000
302,2014-06-19,3,1940,9000,1.0,0,0,4,970,1948,0,98117,47.6933,-122.393,576000
303,2015-04-01,3,2040,3810,2.0,0,0,3,0,2006,0,98038,47.3537,-122.0,208633
304,2015-01-15,3,2200,8750,1.0,0,0,4,1080,1964,0,98166,47.476,-122.337,315000
305,2015-02-17,3,1920,3300,1.0,0,0,4,960,1913,0,98112,47.6239,-122.298,725000
306,2015-04-03,4,1800,7750,1.0,0,0,4,400,1965,0,98177,47.7776,-122.384,550000
307,2014-06-12,4,2180,7297,2.0,0,0,3,0,1984,0,98074,47.6459,-122.058,610750
308,2015-02-28,2,1010,5000,1.5,0,0,4,0,1908,0,98105,47.6692,-122.297,550700
309,2015-01-08,4,3320,10574,2.0,0,0,5,1100,1960,0,98056,47.5376,-122.18,665000
310,2015-02-09,4,2370,4000,1.5,0,2,5,390,1928,0,98144,47.601,-122.294,834000
311,2014-10-23,5,1660,78408,1.5,0,0,3,0,1915,0,98065,47.529,-121.837,201000
312,2014-05-02,5,3650,9050,2.0,0,4,5,280,1921,0,98119,47.6345,-122.367,2380000
313,2014-06-18,4,4290,12103,1.0,0,3,3,1600,1997,0,98006,47.5503,-122.102,1380000
314,2014-12-09,4,4290,12103,1.0,0,3,3,1600,1997,0,98006,47.5503,-122.102,1400000
315,2014-11-05,4,1950,7700,1.0,0,0,3,600,1979,0,98058,47.4441,-122.125,305000
316,2015-04-08,3,2590,14052,1.0,0,0,5,870,1948,0,98133,47.7357,-122.333,487000
317,2015-05-11,3,1930,64904,1.0,0,0,4,0,1988,0,98042,47.346,-122.157,390000
318,2014-07-23,2,1470,3864,1.0,0,0,4,300,1916,0,98103,47.6638,-122.345,548000
319,2014-11-22,4,800,8775,1.0,0,0,3,0,1943,0,98166,47.48,-122.336,268750
320,2014-05-13,5,3150,7119,2.0,0,0,3,0,2013,0,98052,47.6759,-122.151,819900
321,2014-10-23,3,2030,16200,2.0,0,0,3,0,1984,0,98027,47.5162,-122.057,520000
322,2014-07-21,3,1450,11204,1.0,0,0,3,0,2003,0,98001,47.2639,-122.252,230000
323,2015-02-02,3,1510,10248,1.0,0,0,3,0,1969,0,98023,47.2929,-122.371,240000
324,2014-09-05,2,1240,12092,1.0,0,0,3,280,1922,1984,98146,47.4957,-122.352,232000
325,2015-03-11,2,1240,12092,1.0,0,0,3,280,1922,1984,98146,47.4957,-122.352,240500
326,2014-10-27,3,3030,45004,2.0,0,0,3,0,1987,0,98077,47.7721,-122.093,274975
327,2014-09-05,4,2050,4400,1.5,0,0,4,0,1922,0,98102,47.644,-122.319,740000
328,2015-04-28,3,1000,7636,1.0,0,0,2,0,1952,0,98166,47.472,-122.344,186375
329,2014-07-25,3,2370,10289,1.0,0,0,4,780,1977,0,98005,47.592,-122.166,790000
330,2014-09-16,4,2800,6750,2.0,0,0,3,910,1951,2002,98105,47.669,-122.275,880000
331,2015-04-16,6,2240,11180,2.0,0,0,4,0,1955,0,98198,47.42,-122.323,279000
332,2014-07-29,3,1810,10530,1.0,0,2,3,0,1991,0,98022,47.1913,-122.012,295000
333,2015-04-08,2,1070,5000,1.0,0,0,3,0,1924,0,98103,47.6666,-122.331,640000
334,2014-07-03,4,2490,9525,2.0,0,0,5,0,1968,0,98040,47.5639,-122.217,940000
335,2014-10-07,4,1960,5238,2.0,0,0,3,0,2003,0,98038,47.3483,-122.052,260000
336,2014-06-02,3,2930,5569,1.0,0,0,3,1070,2004,0,98072,47.7648,-122.164,559900
337,2014-07-22,4,1510,3500,1.5,0,0,5,0,1911,0,98103,47.6794,-122.357,791500
338,2014-08-26,3,1420,8250,1.0,0,0,3,0,1954,0,98133,47.7535,-122.354,265000
339,2015-05-01,3,1740,11547,1.0,0,0,3,0,1954,0,98178,47.4945,-122.22,245000
340,2015-04-24,4,2560,43995,2.0,0,0,4,0,1962,0,98052,47.6945,-122.093,485000
341,2014-11-06,4,3040,8414,2.0,0,0,3,620,2010,0,98059,47.5222,-122.157,684000
342,2014-09-09,3,2500,6840,1.0,0,0,3,1200,1957,0,98125,47.7222,-122.32,425000
343,2014-10-17,4,1275,20000,1.0,0,0,4,0,1991,0,98070,47.3796,-122.49,309600
344,2014-07-18,4,2580,5823,2.0,0,0,3,0,2002,0,98065,47.5374,-121.875,552250
345,2014-07-23,4,1000,7134,1.0,0,0,3,0,1943,0,98178,47.4897,-122.24,165000
346,2014-12-29,4,1000,7134,1.0,0,0,3,0,1943,0,98178,47.4897,-122.24,239900
347,2014-12-05,2,1070,32633,1.0,0,0,4,0,1930,0,98059,47.4716,-122.078,320000
348,2014-10-21,3,1390,13464,1.0,0,0,4,0,1987,0,98030,47.3581,-122.173,206600
349,2015-04-16,4,2500,7690,1.0,0,0,3,1250,1973,0,98155,47.7713,-122.307,387000
350,2014-06-04,1,560,12120,1.0,0,0,3,0,1967,0,98014,47.675,-121.854,299000
351,2014-09-22,4,2270,10460,2.0,0,0,3,0,1965,0,98040,47.5603,-122.222,855000
352,2015-01-26,3,1900,14400,1.0,0,0,4,600,1954,0,98166,47.4147,-122.337,315000
353,2014-12-03,2,990,3120,1.0,0,2,5,200,1907,0,98103,47.68,-122.353,437500
354,2015-03-24,4,1550,19800,1.0,0,0,4,500,1969,0,98001,47.3117,-122.27,252000
355,2014-06-04,4,2200,7475,1.0,0,0,5,1100,1955,0,98118,47.543,-122.28,375000
356,2014-08-06,4,1910,4862,2.0,0,0,3,0,2005,0,98038,47.3607,-122.034,300000
357,2014-10-06,4,1750,9600,1.5,0,0,4,0,1954,0,98006,47.5759,-122.137,420000
358,2014-05-05,3,1330,77972,1.0,0,0,3,0,1928,1954,98033,47.6891,-122.159,900000
359,2014-08-05,3,2440,5750,2.0,0,2,3,460,2000,0,98116,47.565,-122.381,679900
360,2014-06-05,3,1640,29970,2.0,0,0,3,0,1992,0,98053,47.6359,-121.974,463000
361,2014-08-28,5,2760,11340,2.0,0,0,4,0,1978,0,98059,47.4769,-122.141,380000
362,2014-12-10,4,1820,7912,2.0,0,0,3,0,1994,0,98038,47.3845,-122.029,329500
363,2014-08-19,3,2110,5608,1.0,0,0,3,770,2013,0,98033,47.6743,-122.184,604950
364,2014-09-17,5,3040,9570,1.0,0,2,4,1400,1966,0,98006,47.5651,-122.164,795000
365,2015-01-30,3,1840,40438,2.0,0,0,3,0,1994,0,98045,47.4853,-121.709,465000
366,2015-03-26,4,2990,10400,2.0,0,0,3,0,2002,0,98166,47.4508,-122.359,673000
367,2014-10-01,4,3520,15420,2.0,0,0,3,0,1991,0,98074,47.6375,-122.016,810000
368,2015-04-23,4,2440,69415,1.0,0,0,4,530,1989,0,98075,47.5944,-122.042,785000
369,2014-11-20,4,2090,7500,1.0,0,0,3,720,1986,0,98056,47.4888,-122.182,338000
370,2014-12-04,3,1430,7222,2.0,0,0,3,0,1993,0,98056,47.5112,-122.19,280000
371,2014-10-01,4,2180,10754,1.0,0,0,5,1080,1954,0,98133,47.7711,-122.341,315000
372,2015-03-24,4,2180,10754,1.0,0,0,5,1080,1954,0,98133,47.7711,-122.341,530000
373,2014-12-23,5,3450,9914,2.0,0,0,3,0,2004,0,98023,47.2813,-122.345,380000
374,2014-08-11,3,1450,7562,2.0,0,0,3,0,1994,0,98056,47.5038,-122.189,297000
375,2014-05-20,4,3230,7331,2.0,0,0,3,0,2004,0,98075,47.5823,-121.97,730000
376,2014-06-09,3,1640,13500,1.0,0,0,3,530,1940,0,98125,47.7164,-122.304,450000
377,2014-10-27,3,1590,7750,1.0,0,0,3,530,1997,0,98038,47.3624,-122.045,275000
378,2015-04-29,4,2020,2849,2.0,0,0,3,0,1960,0,98115,47.6831,-122.329,595000
379,2015-04-21,3,1300,3348,1.5,0,0,3,0,1904,2014,98144,47.592,-122.307,435000
380,2014-09-16,2,1380,209959,1.0,0,0,1,0,1954,0,98011,47.7461,-122.195,270000
381,2014-08-05,3,4040,14338,2.0,0,0,3,1010,1986,0,98077,47.7268,-122.06,950000
382,2015-03-13,4,2130,5337,2.0,0,0,3,0,2001,0,98019,47.7237,-121.959,389000
383,2015-01-21,4,2550,7800,1.0,0,0,3,970,1968,0,98052,47.6283,-122.095,560000
384,2014-07-28,5,4800,14984,2.0,0,2,3,1320,1998,0,98006,47.5543,-122.148,1350000
385,2014-11-11,4,2510,11585,2.0,0,0,4,0,1969,0,98040,47.5483,-122.226,799000
386,2014-06-25,3,1410,9600,1.0,0,0,4,0,1983,0,98072,47.7591,-122.146,365500
387,2014-05-15,3,1650,7352,1.0,0,0,3,490,1979,0,98058,47.4612,-122.169,252350
388,2014-09-05,4,2120,13780,2.0,0,0,3,0,1993,0,98146,47.4987,-122.365,403950
389,2014-08-01,4,2040,10726,1.0,0,0,3,660,1954,0,98177,47.772,-122.358,385000
390,2014-12-10,4,1550,7620,1.5,0,0,3,0,1957,0,98106,47.5287,-122.35,345000
391,2014-09-17,3,1980,3128,2.0,0,0,4,0,1979,0,98008,47.6109,-122.114,490000
392,2014-06-18,3,1600,26977,2.0,0,0,3,0,2005,0,98019,47.7736,-121.901,330000
393,2014-05-12,4,3300,12090,2.0,0,0,3,0,1953,0,98004,47.6294,-122.218,927000
394,2014-07-28,4,3840,16619,2.0,0,1,4,0,1983,0,98040,47.5634,-122.213,1120000
395,2015-04-30,2,1220,10000,1.0,0,0,5,0,1950,0,98028,47.7405,-122.241,330000
396,2015-03-09,5,2720,8800,1.0,0,0,4,1220,1958,0,98008,47.5976,-122.118,530000
397,2014-06-23,4,1940,25600,1.0,0,0,1,0,1962,0,98006,47.5722,-122.129,365000
398,2014-06-19,3,2160,3000,1.5,0,0,3,900,1909,2011,98118,47.5644,-122.289,378750
399,2014-06-19,4,1530,8750,1.5,0,0,4,0,1968,0,98058,47.4556,-122.157,269900
400,2015-03-06,3,1710,2096,2.0,0,0,3,420,2008,0,98122,47.6055,-122.305,557000
401,2014-08-25,4,3730,16980,1.0,0,0,4,1580,1974,0,98022,47.1775,-122.022,360000
402,2015-04-22,2,940,5000,1.0,0,0,4,0,1937,0,98117,47.6879,-122.385,352000
403,2015-02-24,3,1750,22357,2.0,0,0,3,0,1994,0,98045,47.4807,-121.779,437000
404,2014-06-18,4,1820,6753,2.0,0,0,3,0,1994,0,98038,47.3845,-122.032,322500
405,2014-09-12,3,1510,2000,2.0,0,0,3,180,2001,0,98116,47.5815,-122.402,650000
406,2014-08-06,3,1290,1213,3.0,0,0,3,0,2001,0,98103,47.6609,-122.344,450000
407,2015-04-17,3,1570,5250,1.0,0,0,3,0,1998,0,98092,47.3163,-122.188,278500
408,2015-04-27,4,1930,6957,2.0,0,0,3,0,1995,0,98055,47.4309,-122.191,364950
409,2014-09-11,4,2840,40139,1.0,0,4,4,0,1986,0,98038,47.401,-122.026,840000
410,2015-03-18,3,1550,8134,2.0,0,0,3,0,1991,0,98031,47.404,-122.191,268000
411,2014-07-16,2,833,143947,1.0,0,0,3,0,2006,0,98070,47.3889,-122.482,517534
412,2014-11-04,3,2990,32239,2.0,0,0,4,0,1978,0,98077,47.7718,-122.095,632925
413,2014-07-23,3,2000,7251,2.0,0,0,3,0,1995,0,98034,47.7067,-122.2,577500
414,2015-02-12,4,2390,7480,1.5,0,2,3,0,1920,0,98178,47.504,-122.227,339000
415,2014-09-09,3,2910,37461,1.0,0,0,4,1380,1967,0,98052,47.7015,-122.164,570000
416,2014-06-26,4,2085,174240,1.0,0,0,3,475,1964,0,98024,47.5753,-121.95,563500
417,2015-01-05,4,2200,9351,1.0,0,0,5,910,1962,0,98133,47.7448,-122.333,423000
418,2014-12-23,3,1860,5028,2.0,0,0,3,0,2012,0,98019,47.7318,-121.982,355000
419,2014-07-10,5,6070,171626,2.0,0,0,3,0,1999,0,98024,47.5954,-121.95,1550000
420,2014-12-03,2,950,3960,1.0,0,0,3,0,1941,0,98103,47.6885,-122.337,482000
421,2014-07-30,3,1600,9135,1.0,0,0,5,0,1955,0,98006,47.5724,-122.179,625000
422,2014-12-19,3,2250,11632,2.0,0,0,3,0,1988,0,98056,47.5272,-122.169,538000
423,2015-01-07,3,2280,10255,2.0,0,0,4,0,1985,0,98058,47.4334,-122.161,380000
424,2014-07-17,2,940,5120,1.0,0,0,3,0,1909,0,98122,47.6073,-122.308,375000
425,2015-04-03,3,1530,8500,1.0,0,0,5,500,1996,0,98038,47.3592,-122.046,245000
426,2014-11-14,5,2190,27260,1.0,0,0,4,0,1947,1974,98166,47.4546,-122.337,310000
427,2015-02-25,3,2350,15021,1.0,0,0,4,580,1976,0,98004,47.6408,-122.219,1300000
428,2014-05-06,4,1440,7680,1.0,0,0,3,240,1971,0,98034,47.7245,-122.2,397000
429,2015-05-12,3,2200,4052,2.0,0,0,3,0,2005,0,98058,47.4362,-122.178,365000
430,2014-10-28,4,2290,8250,2.0,0,0,3,0,1990,0,98042,47.3739,-122.156,328500
431,2014-09-08,4,4040,19700,2.0,0,0,3,0,1987,0,98052,47.7205,-122.127,988000
432,2014-07-22,4,2610,3277,1.5,0,0,5,690,1922,0,98103,47.6636,-122.33,1000000
433,2014-09-03,3,1490,2138,2.0,0,0,3,0,2005,0,98055,47.4324,-122.197,237000
434,2014-09-19,4,2450,5280,2.0,0,0,3,0,2003,0,98011,47.7734,-122.224,525000
435,2014-09-16,4,1710,9627,1.0,0,0,3,270,1976,2014,98006,47.559,-122.164,749000
436,2014-08-21,5,4870,11800,2.0,0,0,3,1400,1983,0,98074,47.633,-122.041,722500
437,2015-03-12,3,3130,8750,2.0,0,0,3,0,1991,0,98052,47.6954,-122.103,843000
438,2014-07-08,2,1270,1372,3.0,0,0,3,0,2000,0,98115,47.6776,-122.318,438000
439,2014-09-16,3,2120,10875,1.0,0,2,3,580,1977,0,98146,47.504,-122.382,578000
440,2014-09-23,3,1670,8230,1.0,0,0,5,0,1954,0,98001,47.2613,-122.255,227950
441,2014-07-22,3,2070,11576,2.0,0,0,3,0,1974,0,98001,47.3417,-122.271,196000
442,2014-07-15,2,1420,5332,1.0,0,0,3,350,1953,0,98105,47.6694,-122.275,641000
443,2015-04-22,3,1250,219978,1.0,0,0,4,0,1980,0,98038,47.4056,-121.955,350000
444,2014-08-19,3,940,7980,1.0,0,0,4,0,1960,0,98032,47.3838,-122.289,205000
445,2014-12-02,3,1920,9102,1.0,0,0,3,0,1968,0,98072,47.7487,-122.082,400000
446,2014-11-10,3,3545,9816,1.0,0,0,3,935,2005,0,98027,47.5534,-122.078,1030000
447,2015-03-19,3,1260,5460,1.0,0,0,3,0,1972,0,98034,47.7355,-122.18,505000
448,2014-10-09,5,2340,7200,1.0,0,0,3,1040,1975,0,98034,47.7206,-122.211,475000
449,2014-11-05,3,2590,9263,1.0,0,0,5,1150,1977,0,98028,47.7691,-122.262,520000
450,2015-05-02,3,3970,24920,2.0,0,2,3,710,1977,1999,98034,47.7183,-122.258,1450000
451,2014-12-31,3,1220,9732,1.0,0,0,3,0,1965,0,98011,47.7736,-122.214,333500
452,2015-02-22,3,1400,10403,1.0,0,0,4,0,1976,0,98038,47.362,-122.029,232000
453,2015-04-21,3,2360,16117,1.0,0,0,4,650,1983,0,98006,47.5698,-122.121,691100
454,2014-10-14,3,1870,9897,1.0,0,0,4,0,1960,0,98040,47.5505,-122.221,811000
455,2014-05-20,3,2830,5802,2.0,0,0,3,0,2001,0,98028,47.7605,-122.234,551000
456,2015-01-08,3,2260,3640,2.0,0,0,3,0,1994,0,98072,47.7356,-122.157,496500
457,2014-11-26,3,1970,20978,2.0,1,3,4,200,1980,0,98070,47.3844,-122.438,705000
458,2014-06-12,4,3140,9225,1.0,0,2,5,1370,1966,0,98055,47.4904,-122.226,578000
459,2015-01-28,3,1240,8659,1.0,0,0,5,0,1986,0,98042,47.3663,-122.089,255000
460,2014-06-26,4,3450,7832,2.0,0,0,3,0,2007,0,98006,47.5637,-122.123,1050000
461,2015-03-05,3,2570,8491,2.0,0,0,4,0,1989,0,98042,47.3759,-122.125,348000
462,2014-11-04,3,1510,3413,2.0,0,0,3,0,1985,0,98031,47.3912,-122.167,230000
463,2014-12-09,4,2390,11250,2.0,0,0,3,0,1988,0,98023,47.3305,-122.371,359500
464,2014-11-12,3,980,7000,1.0,0,0,3,0,1953,0,98133,47.7617,-122.357,330000
465,2014-05-23,1,430,5050,1.0,0,0,2,0,1912,0,98014,47.6499,-121.909,80000
466,2014-12-01,3,1480,6360,1.0,0,0,3,0,1954,0,98133,47.7311,-122.353,465000
467,2014-10-15,4,1850,7324,2.0,0,0,3,0,1997,0,98042,47.3701,-122.107,325000
468,2015-01-07,3,2270,28025,1.0,0,0,4,350,1947,0,98168,47.4857,-122.318,340500
469,2015-01-06,3,1810,5192,2.0,0,0,3,0,1993,0,98038,47.3724,-122.042,342500
470,2014-06-23,2,1610,17600,2.0,0,0,3,0,1930,1983,98178,47.4855,-122.266,290900
471,2015-02-13,3,3840,6161,2.0,0,0,3,0,2000,0,98074,47.6336,-122.064,868700
472,2014-11-13,4,4110,8400,2.0,0,1,3,980,1928,2013,98125,47.717,-122.281,1200000
473,2014-10-14,4,4190,10259,2.0,0,0,3,1040,2000,0,98074,47.6332,-122.066,1150000
474,2014-08-11,4,3390,6298,2.0,0,0,3,0,2011,0,98074,47.5906,-122.062,859900
475,2014-08-08,4,1890,3006,2.0,0,0,3,0,2003,0,98029,47.5461,-121.998,520000
476,2014-07-11,3,1610,2527,2.0,0,2,3,530,2005,0,98118,47.5674,-122.29,460000
477,2014-09-01,3,1050,4590,1.0,0,0,3,200,1949,0,98115,47.6943,-122.29,438924
478,2015-04-06,2,630,6550,1.0,0,0,3,0,1918,0,98126,47.5486,-122.38,315000
479,2014-07-18,4,2910,10650,1.0,0,2,3,1130,1975,0,98033,47.6658,-122.188,590000
480,2014-11-04,4,1700,8640,1.0,0,0,3,850,1955,0,98006,47.5772,-122.153,378500
481,2014-06-03,3,1950,8130,2.0,0,0,4,0,1990,0,98042,47.3875,-122.161,328500
482,2015-03-25,3,2990,9773,2.0,0,0,4,0,1973,0,98005,47.6344,-122.174,849950
483,2014-10-27,3,1350,6000,1.0,0,2,3,450,1950,0,98136,47.5275,-122.391,525000
484,2015-04-10,4,4860,181319,2.5,0,0,3,0,1993,0,98074,47.6179,-122.005,1390000
485,2015-04-28,4,2160,7725,1.0,0,0,4,700,1978,0,98023,47.3078,-122.378,295000
486,2014-07-11,6,4860,11793,2.0,0,0,3,1000,1998,0,98006,47.5521,-122.137,1070000
487,2014-07-21,2,890,5000,1.0,0,0,3,0,1917,0,98118,47.5158,-122.264,207950
488,2014-12-16,4,2810,7302,2.0,0,0,3,0,2002,0,98075,47.5985,-121.977,699900
489,2015-02-10,5,3400,9500,2.0,0,1,4,0,1977,0,98027,47.5645,-122.082,1280000
490,2014-11-20,4,1580,7350,1.0,0,0,4,620,1963,0,98052,47.6734,-122.154,452000
491,2015-02-05,3,1680,5036,1.0,0,1,4,0,1987,0,98055,47.4734,-122.186,370000
492,2015-01-27,3,1300,11230,1.0,0,0,5,0,1968,0,98042,47.3811,-122.087,232000
493,2014-10-30,5,2820,14062,2.0,0,0,4,440,1960,0,98034,47.7081,-122.215,669950
494,2014-06-14,3,1510,6710,1.0,0,0,3,440,1972,0,98034,47.7193,-122.216,397500
495,2014-05-12,2,1230,1391,2.0,0,0,3,360,2004,0,98112,47.6192,-122.301,490000
496,2015-01-28,4,2110,4140,2.0,0,0,3,400,1925,2003,98116,47.5836,-122.387,725000
497,2014-09-17,3,3080,19635,1.0,0,2,4,1470,1958,0,98032,47.3841,-122.284,299000
498,2014-08-18,2,1490,5750,1.5,0,0,4,300,1900,0,98116,47.5872,-122.39,625000
499,2014-11-06,3,2120,4500,2.0,0,0,3,0,2000,0,98065,47.5322,-121.88,437500
500,2015-05-10,4,3180,5438,2.0,0,0,3,0,2003,0,98065,47.5416,-121.864,650000
501,2014-05-19,2,1490,3825,1.0,0,0,3,630,1929,0,98117,47.6799,-122.381,475000
502,2014-05-02,3,1930,11947,1.0,0,0,4,0,1966,0,98042,47.3672,-122.151,342000
503,2014-10-15,4,2770,7800,2.0,0,0,3,0,1999,0,98033,47.684,-122.205,1200000
504,2015-02-10,3,1670,11610,1.0,0,0,4,0,1963,0,98055,47.4404,-122.191,280000
505,2014-05-21,2,1330,7200,1.0,0,0,3,0,1993,0,98188,47.4467,-122.281,240000
506,2014-05-27,3,1210,3328,1.5,0,0,4,0,1924,0,98107,47.6729,-122.363,529000
507,2015-02-02,3,1190,5100,1.0,0,0,4,160,1941,0,98136,47.5346,-122.385,442000
508,2014-05-08,2,1540,6872,1.0,0,0,4,720,1946,0,98119,47.6454,-122.373,615000
509,2014-06-12,4,4030,10800,2.0,0,0,3,0,2006,0,98033,47.6821,-122.196,1490000
510,2015-05-05,4,2430,7559,1.0,0,0,4,850,1981,0,98052,47.7206,-122.11,585000
511,2015-03-05,4,2600,7787,2.0,0,0,3,0,2005,0,98059,47.4877,-122.139,480000
512,2014-07-21,5,4410,57063,2.0,0,0,4,0,1990,0,98053,47.6554,-122.018,1100000
513,2014-11-05,4,1330,8184,1.5,0,0,3,0,1949,0,98133,47.7343,-122.347,290000
514,2014-08-20,3,1900,5000,1.0,0,0,5,950,1951,0,98116,47.5789,-122.393,615000
515,2015-03-11,2,1100,7680,1.0,0,0,4,0,1950,0,98133,47.7439,-122.339,300000
516,2014-10-29,3,1980,39150,1.5,0,0,3,400,1932,0,98030,47.3818,-122.225,308000
517,2015-05-07,3,2400,7745,2.0,0,0,3,0,2001,0,98033,47.6734,-122.173,750000
518,2014-11-14,4,4760,8036,2.5,0,0,5,1370,1916,0,98112,47.6415,-122.285,2250000
519,2014-08-05,4,3180,194278,2.0,0,0,3,0,2005,0,98059,47.4711,-122.084,890000
520,2015-03-25,3,1190,7560,1.0,0,0,5,0,1958,0,98058,47.452,-122.177,288000
521,2014-09-06,2,630,6000,1.0,0,0,3,0,1943,2005,98178,47.4973,-122.221,190000
522,2015-03-26,5,2530,5105,1.0,0,0,3,1010,2005,0,98133,47.7546,-122.341,515000
523,2014-11-05,4,1690,11054,1.0,0,0,4,0,1930,0,98055,47.4667,-122.215,235000
524,2014-08-18,2,940,5000,1.0,0,0,3,0,1951,0,98126,47.5186,-122.374,275000
525,2014-11-21,2,1240,9119,1.0,0,0,4,0,1952,0,98004,47.6221,-122.193,727500
526,2014-06-20,4,3040,6587,2.0,0,0,3,0,2003,0,98053,47.683,-122.039,650000
527,2014-06-18,6,6050,230652,2.0,0,3,3,0,2001,0,98024,47.6033,-121.943,1600000
528,2014-11-05,4,1590,7085,1.5,0,0,3,0,1944,0,98125,47.7315,-122.305,365000
529,2014-10-08,3,2500,36947,1.0,0,0,3,0,1984,0,98052,47.6917,-122.084,662000
530,2015-04-29,3,1780,7848,1.0,0,0,3,460,1978,0,98038,47.3608,-122.056,270500
531,2015-05-05,2,1360,1898,2.0,0,0,3,0,1978,0,98092,47.2852,-122.19,200000
532,2015-02-24,4,4740,76230,2.0,0,0,3,0,1987,0,98075,47.5931,-122.071,970000
533,2014-06-24,3,1010,9600,1.0,0,0,4,0,1962,0,98198,47.4097,-122.316,160000
534,2015-02-18,3,1040,7405,1.0,0,0,4,0,1971,0,98010,47.3105,-122.021,204000
535,2015-02-18,3,1610,6655,2.0,0,0,4,0,1985,0,98058,47.4296,-122.161,358000
536,2015-05-01,4,1570,8268,1.0,0,0,3,0,1979,0,98011,47.7373,-122.197,452000
537,2014-12-04,2,1510,4000,1.0,0,0,4,500,1900,0,98103,47.6582,-122.345,595000
538,2015-04-10,3,1360,6082,1.0,0,0,3,0,1994,0,98042,47.3577,-122.16,249000
539,2015-03-10,4,1970,5106,2.0,0,0,3,0,1999,0,98055,47.449,-122.205,346900
540,2015-02-18,3,5403,24069,2.0,1,4,4,0,1976,0,98166,47.4169,-122.348,2130000
541,2014-10-30,4,1560,4350,2.0,0,0,3,0,2003,0,98056,47.5025,-122.186,280000
542,2014-10-13,4,2320,12000,1.0,0,0,4,50,1973,0,98032,47.3644,-122.28,318888
543,2014-09-11,3,2120,40518,1.0,0,0,3,0,1967,0,98075,47.5896,-122.009,530000
544,2014-11-21,3,2120,18500,2.0,0,0,4,0,1983,0,98031,47.3914,-122.169,375000
545,2015-04-22,4,3350,29242,2.0,0,0,3,0,1988,0,98052,47.7197,-122.131,910000
546,2014-05-23,4,2380,9614,2.0,0,0,4,0,1991,0,98006,47.5623,-122.116,782000
547,2015-03-19,2,1070,649,2.0,0,0,3,350,2008,0,98106,47.5213,-122.357,259950
548,2014-09-23,4,2300,18360,1.0,0,0,4,740,1979,0,98058,47.4518,-122.16,315000
549,2014-05-28,2,1320,8865,1.0,0,0,4,0,1943,0,98168,47.4949,-122.3,215000
550,2014-07-23,3,2180,10221,1.0,0,2,4,1040,1946,0,98040,47.5885,-122.248,705000
551,2014-10-13,3,4380,6320,2.0,0,3,5,800,1952,0,98199,47.6452,-122.411,1450000
552,2015-05-08,3,1790,9813,2.0,0,0,3,0,1949,0,98155,47.749,-122.305,451000
553,2014-09-02,2,750,8125,1.0,0,0,4,0,1943,0,98055,47.4727,-122.198,261000
