,date,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,price
328,2015-04-28,3,1000,7636,1.0,0,0,2,7,0,1952,0,98166,186375
329,2014-07-25,3,2370,10289,1.0,0,0,4,9,780,1977,0,98005,790000
330,2014-09-16,4,2800,6750,2.0,0,0,3,9,910,1951,2002,98105,880000
331,2015-04-16,6,2240,11180,2.0,0,0,4,7,0,1955,0,98198,279000
332,2014-07-29,3,1810,10530,1.0,0,2,3,8,0,1991,0,98022,295000
333,2015-04-08,2,1070,5000,1.0,0,0,3,7,0,1924,0,98103,640000
334,2014-07-03,4,2490,9525,2.0,0,0,5,9,0,1968,0,98040,940000
335,2014-10-07,4,1960,5238,2.0,0,0,3,7,0,2003,0,98038,260000
336,2014-06-02,3,2930,5569,1.0,0,0,3,9,1070,2004,0,98072,559900
337,2014-07-22,4,1510,3500,1.5,0,0,5,7,0,1911,0,98103,791500
338,2014-08-26,3,1420,8250,1.0,0,0,3,7,0,1954,0,98133,265000
339,2015-05-01,3,1740,11547,1.0,0,0,3,7,0,1954,0,98178,245000
340,2015-04-24,4,2560,43995,2.0,0,0,4,7,0,1962,0,98052,485000
341,2014-11-06,4,3040,8414,2.0,0,0,3,9,620,2010,0,98059,684000
342,2014-09-09,3,2500,6840,1.0,0,0,3,8,1200,1957,0,98125,425000
343,2014-10-17,4,1275,20000,1.0,0,0,4,6,0,1991,0,98070,309600
344,2014-07-18,4,2580,5823,2.0,0,0,3,8,0,2002,0,98065,552250
345,2014-07-23,4,1000,7134,1.0,0,0,3,6,0,1943,0,98178,165000
346,2014-12-29,4,1000,7134,1.0,0,0,3,6,0,1943,0,98178,239900
347,2014-12-05,2,1070,32633,1.0,0,0,4,6,0,1930,0,98059,320000
348,2014-10-21,3,1390,13464,1.0,0,0,4,7,0,1987,0,98030,206600
349,2015-04-16,4,2500,7690,1.0,0,0,3,7,1250,1973,0,98155,387000
350,2014-06-04,1,560,12120,1.0,0,0,3,4,0,1967,0,98014,299000
351,2014-09-22,4,2270,10460,2.0,0,0,3,9,0,1965,0,98040,855000
352,2015-01-26,3,1900,14400,1.0,0,0,4,7,600,1954,0,98166,315000
353,2014-12-03,2,990,3120,1.0,0,2,5,7,200,1907,0,98103,437500
354,2015-03-24,4,1550,19800,1.0,0,0,4,7,500,1969,0,98001,252000
355,2014-06-04,4,2200,7475,1.0,0,0,5,7,1100,1955,0,98118,375000
356,2014-08-06,4,1910,4862,2.0,0,0,3,7,0,2005,0,98038,300000
357,2014-10-06,4,1750,9600,1.5,0,0,4,7,0,1954,0,98006,420000
358,2014-05-05,3,1330,77972,1.0,0,0,3,7,0,1928,1954,98033,900000
359,2014-08-05,3,2440,5750,2.0,0,2,3,9,460,2000,0,98116,679900
360,2014-06-05,3,1640,29970,2.0,0,0,3,7,0,1992,0,98053,463000
361,2014-08-28,5,2760,11340,2.0,0,0,4,9,0,1978,0,98059,380000
362,2014-12-10,4,1820,7912,2.0,0,0,3,7,0,1994,0,98038,329500
363,2014-08-19,3,2110,5608,1.0,0,0,3,8,770,2013,0,98033,604950
364,2014-09-17,5,3040,9570,1.0,0,2,4,8,1400,1966,0,98006,795000
365,2015-01-30,3,1840,40438,2.0,0,0,3,7,0,1994,0,98045,465000
366,2015-03-26,4,2990,10400,2.0,0,0,3,9,0,2002,0,98166,673000
367,2014-10-01,4,3520,15420,2.0,0,0,3,10,0,1991,0,98074,810000
368,2015-04-23,4,2440,69415,1.0,0,0,4,8,530,1989,0,98075,785000
369,2014-11-20,4,2090,7500,1.0,0,0,3,7,720,1986,0,98056,338000
370,2014-12-04,3,1430,7222,2.0,0,0,3,7,0,1993,0,98056,280000
371,2014-10-01,4,2180,10754,1.0,0,0,5,7,1080,1954,0,98133,315000
372,2015-03-24,4,2180,10754,1.0,0,0,5,7,1080,1954,0,98133,530000
373,2014-12-23,5,3450,9914,2.0,0,0,3,9,0,2004,0,98023,380000
374,2014-08-11,3,1450,7562,2.0,0,0,3,7,0,1994,0,98056,297000
375,2014-05-20,4,3230,7331,2.0,0,0,3,10,0,2004,0,98075,730000
376,2014-06-09,3,1640,13500,1.0,0,0,3,7,530,1940,0,98125,450000
377,2014-10-27,3,1590,7750,1.0,0,0,3,7,530,1997,0,98038,275000
378,2015-04-29,4,2020,2849,2.0,0,0,3,7,0,1960,0,98115,595000
379,2015-04-21,3,1300,3348,1.5,0,0,3,7,0,1904,2014,98144,435000
380,2014-09-16,2,1380,209959,1.0,0,0,1,6,0,1954,0,98011,270000
381,2014-08-05,3,4040,14338,2.0,0,0,3,10,1010,1986,0,98077,950000
382,2015-03-13,4,2130,5337,2.0,0,0,3,7,0,2001,0,98019,389000
383,2015-01-21,4,2550,7800,1.0,0,0,3,8,970,1968,0,98052,560000
384,2014-07-28,5,4800,14984,2.0,0,2,3,11,1320,1998,0,98006,1350000
385,2014-11-11,4,2510,11585,2.0,0,0,4,8,0,1969,0,98040,799000
386,2014-06-25,3,1410,9600,1.0,0,0,4,7,0,1983,0,98072,365500
387,2014-05-15,3,1650,7352,1.0,0,0,3,7,490,1979,0,98058,252350
388,2014-09-05,4,2120,13780,2.0,0,0,3,8,0,1993,0,98146,403950
389,2014-08-01,4,2040,10726,1.0,0,0,3,7,660,1954,0,98177,385000
390,2014-12-10,4,1550,7620,1.5,0,0,3,7,0,1957,0,98106,345000
391,2014-09-17,3,1980,3128,2.0,0,0,4,9,0,1979,0,98008,490000
392,2014-06-18,3,1600,26977,2.0,0,0,3,8,0,2005,0,98019,330000
393,2014-05-12,4,3300,12090,2.0,0,0,3,8,0,1953,0,98004,927000
394,2014-07-28,4,3840,16619,2.0,0,1,4,10,0,1983,0,98040,1120000
395,2015-04-30,2,1220,10000,1.0,0,0,5,7,0,1950,0,98028,330000
396,2015-03-09,5,2720,8800,1.0,0,0,4,7,1220,1958,0,98008,530000
397,2014-06-23,4,1940,25600,1.0,0,0,1,8,0,1962,0,98006,365000
398,2014-06-19,3,2160,3000,1.5,0,0,3,7,900,1909,2011,98118,378750
399,2014-06-19,4,1530,8750,1.5,0,0,4,7,0,1968,0,98058,269900
400,2015-03-06,3,1710,2096,2.0,0,0,3,8,420,2008,0,98122,557000
401,2014-08-25,4,3730,16980,1.0,0,0,4,7,1580,1974,0,98022,360000
402,2015-04-22,2,940,5000,1.0,0,0,4,7,0,1937,0,98117,352000
403,2015-02-24,3,1750,22357,2.0,0,0,3,8,0,1994,0,98045,437000
404,2014-06-18,4,1820,6753,2.0,0,0,3,7,0,1994,0,98038,322500
405,2014-09-12,3,1510,2000,2.0,0,0,3,9,180,2001,0,98116,650000
406,2014-08-06,3,1290,1213,3.0,0,0,3,8,0,2001,0,98103,450000
407,2015-04-17,3,1570,5250,1.0,0,0,3,7,0,1998,0,98092,278500
408,2015-04-27,4,1930,6957,2.0,0,0,3,8,0,1995,0,98055,364950
409,2014-09-11,4,2840,40139,1.0,0,4,4,10,0,1986,0,98038,840000
410,2015-03-18,3,1550,8134,2.0,0,0,3,7,0,1991,0,98031,268000
411,2014-07-16,2,833,143947,1.0,0,0,3,5,0,2006,0,98070,517534
412,2014-11-04,3,2990,32239,2.0,0,0,4,8,0,1978,0,98077,632925
413,2014-07-23,3,2000,7251,2.0,0,0,3,9,0,1995,0,98034,577500
414,2015-02-12,4,2390,7480,1.5,0,2,3,7,0,1920,0,98178,339000
415,2014-09-09,3,2910,37461,1.0,0,0,4,7,1380,1967,0,98052,570000
416,2014-06-26,4,2085,174240,1.0,0,0,3,7,475,1964,0,98024,563500
417,2015-01-05,4,2200,9351,1.0,0,0,5,7,910,1962,0,98133,423000
418,2014-12-23,3,1860,5028,2.0,0,0,3,8,0,2012,0,98019,355000
420,2014-12-03,2,950,3960,1.0,0,0,3,7,0,1941,0,98103,482000
421,2014-07-30,3,1600,9135,1.0,0,0,5,7,0,1955,0,98006,625000
422,2014-12-19,3,2250,11632,2.0,0,0,3,8,0,1988,0,98056,538000
423,2015-01-07,3,2280,10255,2.0,0,0,4,8,0,1985,0,98058,380000
424,2014-07-17,2,940,5120,1.0,0,0,3,7,0,1909,0,98122,375000
425,2015-04-03,3,1530,8500,1.0,0,0,5,7,500,1996,0,98038,245000
426,2014-11-14,5,2190,27260,1.0,0,0,4,7,0,1947,1974,98166,310000
427,2015-02-25,3,2350,15021,1.0,0,0,4,8,580,1976,0,98004,1300000
428,2014-05-06,4,1440,7680,1.0,0,0,3,7,240,1971,0,98034,397000
429,2015-05-12,3,2200,4052,2.0,0,0,3,8,0,2005,0,98058,365000
430,2014-10-28,4,2290,8250,2.0,0,0,3,9,0,1990,0,98042,328500
431,2014-09-08,4,4040,19700,2.0,0,0,3,11,0,1987,0,98052,988000
432,2014-07-22,4,2610,3277,1.5,0,0,5,8,690,1922,0,98103,1000000
433,2014-09-03,3,1490,2138,2.0,0,0,3,7,0,2005,0,98055,237000
434,2014-09-19,4,2450,5280,2.0,0,0,3,8,0,2003,0,98011,525000
435,2014-09-16,4,1710,9627,1.0,0,0,3,9,270,1976,2014,98006,749000
436,2014-08-21,5,4870,11800,2.0,0,0,3,10,1400,1983,0,98074,722500
437,2015-03-12,3,3130,8750,2.0,0,0,3,10,0,1991,0,98052,843000
438,2014-07-08,2,1270,1372,3.0,0,0,3,8,0,2000,0,98115,438000
439,2014-09-16,3,2120,10875,1.0,0,2,3,8,580,1977,0,98146,578000
440,2014-09-23,3,1670,8230,1.0,0,0,5,7,0,1954,0,98001,227950
441,2014-07-22,3,2070,11576,2.0,0,0,3,7,0,1974,0,98001,196000
442,2014-07-15,2,1420,5332,1.0,0,0,3,8,350,1953,0,98105,641000
443,2015-04-22,3,1250,219978,1.0,0,0,4,6,0,1980,0,98038,350000
444,2014-08-19,3,940,7980,1.0,0,0,4,7,0,1960,0,98032,205000
445,2014-12-02,3,1920,9102,1.0,0,0,3,7,0,1968,0,98072,400000
446,2014-11-10,3,3545,9816,1.0,0,0,3,10,935,2005,0,98027,1030000
447,2015-03-19,3,1260,5460,1.0,0,0,3,7,0,1972,0,98034,505000
448,2014-10-09,5,2340,7200,1.0,0,0,3,7,1040,1975,0,98034,475000
449,2014-11-05,3,2590,9263,1.0,0,0,5,8,1150,1977,0,98028,520000
450,2015-05-02,3,3970,24920,2.0,0,2,3,10,710,1977,1999,98034,1450000
451,2014-12-31,3,1220,9732,1.0,0,0,3,7,0,1965,0,98011,333500
452,2015-02-22,3,1400,10403,1.0,0,0,4,6,0,1976,0,98038,232000
453,2015-04-21,3,2360,16117,1.0,0,0,4,8,650,1983,0,98006,691100
454,2014-10-14,3,1870,9897,1.0,0,0,4,8,0,1960,0,98040,811000
455,2014-05-20,3,2830,5802,2.0,0,0,3,9,0,2001,0,98028,551000
456,2015-01-08,3,2260,3640,2.0,0,0,3,8,0,1994,0,98072,496500
457,2014-11-26,3,1970,20978,2.0,1,3,4,9,200,1980,0,98070,705000
458,2014-06-12,4,3140,9225,1.0,0,2,5,9,1370,1966,0,98055,578000
459,2015-01-28,3,1240,8659,1.0,0,0,5,7,0,1986,0,98042,255000
460,2014-06-26,4,3450,7832,2.0,0,0,3,10,0,2007,0,98006,1050000
461,2015-03-05,3,2570,8491,2.0,0,0,4,8,0,1989,0,98042,348000
462,2014-11-04,3,1510,3413,2.0,0,0,3,7,0,1985,0,98031,230000
463,2014-12-09,4,2390,11250,2.0,0,0,3,9,0,1988,0,98023,359500
464,2014-11-12,3,980,7000,1.0,0,0,3,6,0,1953,0,98133,330000
465,2014-05-23,1,430,5050,1.0,0,0,2,4,0,1912,0,98014,80000
466,2014-12-01,3,1480,6360,1.0,0,0,3,7,0,1954,0,98133,465000
467,2014-10-15,4,1850,7324,2.0,0,0,3,8,0,1997,0,98042,325000
468,2015-01-07,3,2270,28025,1.0,0,0,4,7,350,1947,0,98168,340500
469,2015-01-06,3,1810,5192,2.0,0,0,3,8,0,1993,0,98038,342500
470,2014-06-23,2,1610,17600,2.0,0,0,3,6,0,1930,1983,98178,290900
471,2015-02-13,3,3840,6161,2.0,0,0,3,10,0,2000,0,98074,868700
472,2014-11-13,4,4110,8400,2.0,0,1,3,9,980,1928,2013,98125,1200000
473,2014-10-14,4,4190,10259,2.0,0,0,3,11,1040,2000,0,98074,1150000
474,2014-08-11,4,3390,6298,2.0,0,0,3,9,0,2011,0,98074,859900
475,2014-08-08,4,1890,3006,2.0,0,0,3,7,0,2003,0,98029,520000
476,2014-07-11,3,1610,2527,2.0,0,2,3,9,530,2005,0,98118,460000
477,2014-09-01,3,1050,4590,1.0,0,0,3,7,200,1949,0,98115,438924
478,2015-04-06,2,630,6550,1.0,0,0,3,5,0,1918,0,98126,315000
479,2014-07-18,4,2910,10650,1.0,0,2,3,8,1130,1975,0,98033,590000
480,2014-11-04,4,1700,8640,1.0,0,0,3,7,850,1955,0,98006,378500
481,2014-06-03,3,1950,8130,2.0,0,0,4,9,0,1990,0,98042,328500
482,2015-03-25,3,2990,9773,2.0,0,0,4,8,0,1973,0,98005,849950
483,2014-10-27,3,1350,6000,1.0,0,2,3,7,450,1950,0,98136,525000
484,2015-04-10,4,4860,181319,2.5,0,0,3,9,0,1993,0,98074,1390000
485,2015-04-28,4,2160,7725,1.0,0,0,4,8,700,1978,0,98023,295000
486,2014-07-11,6,4860,11793,2.0,0,0,3,11,1000,1998,0,98006,1070000
487,2014-07-21,2,890,5000,1.0,0,0,3,6,0,1917,0,98118,207950
488,2014-12-16,4,2810,7302,2.0,0,0,3,9,0,2002,0,98075,699900
489,2015-02-10,5,3400,9500,2.0,0,1,4,8,0,1977,0,98027,1280000
490,2014-11-20,4,1580,7350,1.0,0,0,4,7,620,1963,0,98052,452000
491,2015-02-05,3,1680,5036,1.0,0,1,4,7,0,1987,0,98055,370000
492,2015-01-27,3,1300,11230,1.0,0,0,5,7,0,1968,0,98042,232000
493,2014-10-30,5,2820,14062,2.0,0,0,4,7,440,1960,0,98034,669950
494,2014-06-14,3,1510,6710,1.0,0,0,3,7,440,1972,0,98034,397500
495,2014-05-12,2,1230,1391,2.0,0,0,3,8,360,2004,0,98112,490000
496,2015-01-28,4,2110,4140,2.0,0,0,3,9,400,1925,2003,98116,725000
497,2014-09-17,3,3080,19635,1.0,0,2,4,7,1470,1958,0,98032,299000
498,2014-08-18,2,1490,5750,1.5,0,0,4,7,300,1900,0,98116,625000
499,2014-11-06,3,2120,4500,2.0,0,0,3,7,0,2000,0,98065,437500
500,2015-05-10,4,3180,5438,2.0,0,0,3,9,0,2003,0,98065,650000
501,2014-05-19,2,1490,3825,1.0,0,0,3,7,630,1929,0,98117,475000
502,2014-05-02,3,1930,11947,1.0,0,0,4,8,0,1966,0,98042,342000
503,2014-10-15,4,2770,7800,2.0,0,0,3,10,0,1999,0,98033,1200000
504,2015-02-10,3,1670,11610,1.0,0,0,4,7,0,1963,0,98055,280000
505,2014-05-21,2,1330,7200,1.0,0,0,3,7,0,1993,0,98188,240000
506,2014-05-27,3,1210,3328,1.5,0,0,4,7,0,1924,0,98107,529000
507,2015-02-02,3,1190,5100,1.0,0,0,4,7,160,1941,0,98136,442000
508,2014-05-08,2,1540,6872,1.0,0,0,4,7,720,1946,0,98119,615000
509,2014-06-12,4,4030,10800,2.0,0,0,3,10,0,2006,0,98033,1490000
510,2015-05-05,4,2430,7559,1.0,0,0,4,8,850,1981,0,98052,585000
511,2015-03-05,4,2600,7787,2.0,0,0,3,8,0,2005,0,98059,480000
512,2014-07-21,5,4410,57063,2.0,0,0,4,9,0,1990,0,98053,1100000
513,2014-11-05,4,1330,8184,1.5,0,0,3,7,0,1949,0,98133,290000
514,2014-08-20,3,1900,5000,1.0,0,0,5,7,950,1951,0,98116,615000
515,2015-03-11,2,1100,7680,1.0,0,0,4,7,0,1950,0,98133,300000
516,2014-10-29,3,1980,39150,1.5,0,0,3,6,400,1932,0,98030,308000
517,2015-05-07,3,2400,7745,2.0,0,0,3,9,0,2001,0,98033,750000
518,2014-11-14,4,4760,8036,2.5,0,0,5,9,1370,1916,0,98112,2250000
519,2014-08-05,4,3180,194278,2.0,0,0,3,10,0,2005,0,98059,890000
520,2015-03-25,3,1190,7560,1.0,0,0,5,6,0,1958,0,98058,288000
521,2014-09-06,2,630,6000,1.0,0,0,3,6,0,1943,2005,98178,190000
522,2015-03-26,5,2530,5105,1.0,0,0,3,8,1010,2005,0,98133,515000
523,2014-11-05,4,1690,11054,1.0,0,0,4,5,0,1930,0,98055,235000
524,2014-08-18,2,940,5000,1.0,0,0,3,6,0,1951,0,98126,275000
525,2014-11-21,2,1240,9119,1.0,0,0,4,7,0,1952,0,98004,727500
526,2014-06-20,4,3040,6587,2.0,0,0,3,7,0,2003,0,98053,650000
528,2014-11-05,4,1590,7085,1.5,0,0,3,6,0,1944,0,98125,365000
529,2014-10-08,3,2500,36947,1.0,0,0,3,9,0,1984,0,98052,662000
530,2015-04-29,3,1780,7848,1.0,0,0,3,7,460,1978,0,98038,270500
531,2015-05-05,2,1360,1898,2.0,0,0,3,7,0,1978,0,98092,200000
532,2015-02-24,4,4740,76230,2.0,0,0,3,10,0,1987,0,98075,970000
533,2014-06-24,3,1010,9600,1.0,0,0,4,7,0,1962,0,98198,160000
534,2015-02-18,3,1040,7405,1.0,0,0,4,6,0,1971,0,98010,204000
535,2015-02-18,3,1610,6655,2.0,0,0,4,7,0,1985,0,98058,358000
536,2015-05-01,4,1570,8268,1.0,0,0,3,7,0,1979,0,98011,452000
537,2014-12-04,2,1510,4000,1.0,0,0,4,7,500,1900,0,98103,595000
538,2015-04-10,3,1360,6082,1.0,0,0,3,7,0,1994,0,98042,249000
539,2015-03-10,4,1970,5106,2.0,0,0,3,8,0,1999,0,98055,346900
540,2015-02-18,3,5403,24069,2.0,1,4,4,12,0,1976,0,98166,2130000
541,2014-10-30,4,1560,4350,2.0,0,0,3,7,0,2003,0,98056,280000
542,2014-10-13,4,2320,12000,1.0,0,0,4,8,50,1973,0,98032,318888
543,2014-09-11,3,2120,40518,1.0,0,0,3,8,0,1967,0,98075,530000
544,2014-11-21,3,2120,18500,2.0,0,0,4,8,0,1983,0,98031,375000
545,2015-04-22,4,3350,29242,2.0,0,0,3,11,0,1988,0,98052,910000
546,2014-05-23,4,2380,9614,2.0,0,0,4,10,0,1991,0,98006,782000
547,2015-03-19,2,1070,649,2.0,0,0,3,9,350,2008,0,98106,259950
548,2014-09-23,4,2300,18360,1.0,0,0,4,7,740,1979,0,98058,315000
549,2014-05-28,2,1320,8865,1.0,0,0,4,6,0,1943,0,98168,215000
550,2014-07-23,3,2180,10221,1.0,0,2,4,7,1040,1946,0,98040,705000
551,2014-10-13,3,4380,6320,2.0,0,3,5,10,800,1952,0,98199,1450000
552,2015-05-08,3,1790,9813,2.0,0,0,3,7,0,1949,0,98155,451000
553,2014-09-02,2,750,8125,1.0,0,0,4,6,0,1943,0,98055,261000
554,2014-11-17,3,1300,8280,1.0,0,0,5,7,0,1956,0,98028,396000
555,2014-07-22,4,2990,29170,2.0,0,3,3,9,0,1999,0,98059,725000
556,2014-06-20,7,4640,15235,2.0,0,1,3,11,1780,1965,2003,98040,1950000
557,2014-07-15,4,1400,7242,1.5,0,0,3,7,0,1959,0,98188,238000
558,2015-04-27,6,2750,9563,2.0,0,0,4,8,0,1973,0,98052,750000
559,2014-10-27,4,2050,10271,2.0,0,0,3,7,0,1998,0,98042,331500
560,2014-10-28,4,2230,108900,1.0,0,0,3,7,820,1978,0,98065,460000
561,2014-07-07,4,2340,217014,1.0,0,0,4,8,0,1982,0,98092,404950
562,2014-12-17,3,2870,5163,2.0,0,0,3,9,0,2014,0,98103,880000
563,2014-06-13,4,4120,22370,2.0,0,0,3,10,0,1997,0,98074,863000
564,2014-12-16,3,2080,9162,1.0,0,0,3,7,710,1960,0,98005,638700
565,2014-07-28,3,1840,5680,2.0,0,0,3,7,0,2008,0,98053,435000
566,2014-12-31,3,1180,5350,1.5,0,0,4,6,0,1959,0,98178,260000
567,2014-08-14,5,2160,4000,1.5,0,0,5,7,630,1927,0,98105,671500
568,2014-10-22,3,1180,3400,1.5,0,0,3,8,0,1907,0,98109,610000
569,2014-12-18,2,1160,15029,1.0,0,0,4,6,290,1937,0,98014,405000
570,2014-07-18,4,1830,5612,2.0,0,0,3,7,0,2003,0,98038,338900
571,2015-01-23,4,3200,7708,2.0,0,0,3,10,0,2004,0,98075,720000
572,2015-04-24,5,2560,5445,1.5,0,0,4,7,800,1927,0,98108,442000
573,2014-06-03,5,2550,5040,1.5,0,0,5,8,0,1902,0,98122,650000
574,2015-01-02,3,1330,9917,1.0,0,0,3,7,290,1981,0,98058,263500
575,2014-12-17,2,1220,75794,1.0,0,0,4,7,0,1963,0,98038,300000
576,2014-12-09,3,1805,3402,2.0,0,0,3,7,0,2009,0,98002,266000
578,2015-01-27,4,2320,5493,2.0,0,0,3,8,0,2004,0,98028,530000
579,2014-12-11,3,1384,8960,1.0,0,0,4,6,0,1965,0,98023,180000
580,2014-05-16,3,2720,6439,2.0,0,0,3,9,0,2005,0,98065,619000
581,2014-08-21,3,1820,10608,1.0,0,0,4,7,0,1962,0,98003,264000
582,2014-07-01,2,2130,4920,1.5,0,4,4,7,600,1941,0,98116,730000
583,2014-10-22,4,2060,10070,2.0,0,0,3,7,0,1975,0,98034,439000
584,2014-11-17,4,1420,7500,1.0,0,0,4,7,340,1981,0,98031,268500
585,2014-07-15,3,1510,15744,1.0,0,0,3,7,0,1985,0,98045,330000
586,2014-08-19,3,2160,4000,1.5,0,0,3,8,200,1903,2013,98122,640000
587,2014-07-08,3,3180,12600,2.0,0,0,4,11,0,1978,0,98074,900000
588,2014-09-30,3,2110,13300,2.0,0,0,4,8,0,1985,0,98038,370000
589,2015-03-14,3,2060,2900,1.5,0,0,5,8,730,1931,0,98144,685000
590,2014-09-04,3,1830,217800,1.0,0,0,3,7,820,1981,0,98053,505000
591,2014-10-21,3,1820,32666,1.0,0,0,4,7,0,1966,0,98022,265000
592,2015-03-24,3,1610,2937,2.0,0,0,3,8,0,2006,0,98055,290000
593,2014-09-02,4,1780,3600,2.0,0,0,3,7,0,2006,0,98038,296000
594,2015-02-13,4,1840,9611,2.0,0,0,3,7,0,1996,0,98178,360000
595,2014-06-04,3,1460,10584,1.0,0,0,3,7,470,1997,0,98168,240500
596,2014-07-22,2,1400,2958,2.0,0,0,3,8,0,2007,0,98126,372500
597,2014-10-02,3,3370,14402,2.0,0,2,3,9,0,2004,0,98045,595000
598,2014-10-17,4,3590,8249,2.0,0,0,3,9,0,1997,0,98023,515000
599,2014-08-05,4,3200,15367,2.0,0,0,4,9,0,1962,0,98040,1220000
600,2014-10-09,2,1670,6460,1.0,0,0,3,8,0,2004,0,98053,507000
601,2015-02-04,4,2420,31465,1.0,0,0,3,9,0,1984,0,98092,399950
602,2014-08-20,3,1430,10816,2.0,0,0,3,7,0,1994,0,98010,185000
603,2014-08-25,3,1440,7070,1.0,0,0,3,7,0,1980,0,98052,460000
604,2015-02-24,3,1450,4789,2.0,0,0,3,7,0,1985,0,98029,435500
605,2015-04-08,4,3550,13938,1.0,0,0,5,8,1450,1966,0,98188,469000
606,2014-05-05,2,1270,1175,2.0,0,0,3,8,160,2000,0,98103,531000
607,2015-02-06,2,940,6804,1.0,0,0,3,7,0,1949,0,98177,443500
608,2014-11-26,3,1670,6824,1.0,0,0,3,7,370,1990,0,98042,223000
609,2015-04-17,4,3100,15842,2.0,0,0,3,8,700,1996,0,98028,590000
610,2014-12-09,2,1100,1760,3.0,0,0,3,7,0,1997,0,98103,340000
611,2014-11-05,3,1870,3388,1.0,0,0,4,8,640,1925,0,98199,650000
612,2014-09-25,3,1930,5080,2.0,0,0,4,8,0,1990,0,98029,533600
613,2014-06-10,3,2540,4694,2.0,0,0,3,9,0,2005,0,98074,695000
614,2014-06-17,3,1280,7524,1.5,0,0,4,7,0,1988,0,98031,242000
615,2015-01-14,3,1820,8814,1.0,0,0,3,7,540,1967,0,98125,425000
616,2015-05-06,3,1490,9414,2.0,0,0,3,7,0,1981,0,98052,525000
617,2014-09-22,3,1880,5502,2.0,0,0,3,8,0,1988,0,98029,485000
618,2015-01-13,3,1250,9775,1.0,0,0,3,7,0,1971,0,98045,175000
619,2014-06-19,3,1440,7210,1.0,0,0,3,8,0,1983,0,98092,210000
620,2015-04-15,3,1920,7415,2.0,0,0,3,7,0,1989,0,98031,260000
621,2014-06-23,3,2060,5750,1.0,0,0,3,7,730,1976,0,98116,577000
622,2014-10-21,3,1210,10588,1.0,0,0,4,7,0,1958,0,98002,200000
623,2015-02-25,2,1760,5000,1.0,0,0,4,7,820,1927,0,98117,605000
624,2014-05-21,3,990,6750,1.0,0,0,4,6,0,1947,0,98133,325000
625,2014-08-14,3,960,6400,1.0,0,0,4,6,140,1944,0,98178,289500
626,2014-08-08,3,1660,1458,3.0,0,0,3,9,0,2014,0,98144,559950
627,2015-04-06,3,1900,9375,1.0,0,1,4,8,570,1941,0,98115,1040000
628,2014-10-09,3,1270,2790,1.0,0,0,3,7,280,1970,0,98199,543500
629,2014-05-22,4,3250,34293,2.0,0,0,4,9,0,1983,0,98042,480000
630,2014-05-23,3,960,9633,1.0,0,0,5,6,0,1982,0,98022,218000
631,2014-06-22,2,1330,6000,1.0,0,0,4,7,370,1914,1945,98199,565000
632,2014-12-12,3,2080,7700,1.0,0,0,5,7,480,1968,0,98056,426700
633,2014-09-12,3,2690,11575,1.0,0,3,3,8,560,1957,0,98028,650000
634,2014-09-24,2,890,3060,1.0,0,0,3,7,120,1910,0,98105,542000
635,2014-06-24,3,1070,8000,1.0,0,0,3,7,0,1977,0,98052,415000
636,2014-08-15,3,1200,8316,1.0,0,0,4,6,0,1953,0,98002,214000
637,2015-01-21,3,1360,8910,2.0,0,0,5,7,0,1949,0,98188,245000
638,2014-07-01,3,2050,13303,1.0,0,0,3,8,0,1993,0,98003,314500
639,2015-04-09,3,3000,5750,2.0,0,0,5,9,1000,1924,0,98116,1120000
640,2015-03-03,2,1300,3850,1.0,0,0,3,7,500,1963,0,98136,378000
641,2014-07-28,4,2250,9091,1.0,0,0,3,7,910,1982,0,98001,305000
642,2015-03-20,5,3740,6750,1.0,0,0,4,8,1760,1978,0,98028,595000
643,2015-05-12,3,1660,1091,3.0,0,1,3,9,130,2015,0,98116,729500
644,2014-09-30,3,2360,6699,2.0,0,0,3,7,0,2003,0,98065,430000
645,2015-04-09,3,1760,6500,1.0,0,0,3,7,610,1987,0,98038,240000
646,2015-03-20,3,1680,6200,1.5,0,0,3,7,0,1916,0,98136,545000
647,2014-07-07,3,1320,2500,1.0,0,0,3,7,450,1918,0,98105,530000
648,2014-11-18,1,870,26326,1.0,0,0,3,6,0,1939,0,98198,157000
649,2015-04-07,4,1260,7645,1.5,0,0,3,6,0,1925,0,98146,425000
650,2014-11-17,3,1000,6020,1.0,0,0,3,6,0,1944,0,98166,220000
651,2014-11-24,4,2020,36400,1.0,0,0,4,8,470,1976,0,98077,521000
652,2014-05-23,3,1920,6862,1.0,0,2,3,7,800,1952,0,98118,325000
653,2015-04-03,3,2150,5400,1.5,0,0,4,7,770,1911,0,98126,597500
654,2014-07-23,3,1470,3976,2.0,0,0,3,7,0,1999,0,98065,337000
655,2015-04-22,3,3180,10492,2.0,0,2,3,10,0,1991,0,98052,1000000
656,2014-11-20,3,3930,55867,1.0,1,4,4,8,1600,1957,0,98034,3070000
657,2014-05-07,3,990,6000,1.0,0,0,3,6,0,1943,0,98105,495000
658,2015-01-02,4,2770,3330,2.0,0,0,3,8,800,2001,0,98052,748000
659,2014-09-02,3,1250,8710,1.0,0,0,4,7,0,1953,0,98004,888000
660,2015-03-24,3,1140,22267,1.0,0,0,3,7,0,1986,0,98045,269900
