,date,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,price
1426,2015-01-28,4,3180,80837,2.0,0,0,3,11,0,1985,0,98072,914600
1429,2014-07-30,3,1760,5400,1.0,0,0,5,7,600,1927,0,98103,715000
1431,2015-03-30,4,3710,20000,2.0,0,2,5,10,950,1936,0,98105,2540000
1436,2014-08-29,3,2170,12220,1.0,0,0,5,8,0,1965,0,98033,907000
1438,2015-04-24,3,3600,21399,1.0,0,3,3,9,1290,1950,2007,98008,1360000
1442,2014-06-25,4,3770,37034,2.0,0,0,3,10,940,1989,0,98007,1230000
1456,2014-06-27,3,2400,5300,1.5,0,0,4,7,1150,1939,0,98117,672500
1457,2014-10-22,3,3020,13031,2.0,0,0,3,9,0,1989,0,98052,755000
1458,2015-03-20,3,1500,2555,2.0,0,2,3,7,0,1910,0,98109,707500
1462,2014-05-13,3,3190,5283,2.0,0,0,3,9,0,2007,0,98029,757000
1463,2015-01-07,3,3190,5283,2.0,0,0,3,9,0,2007,0,98029,765000
1467,2015-03-25,3,1700,4080,1.0,0,0,4,7,850,1941,0,98117,652000
1469,2015-04-20,5,3340,10796,1.0,0,2,3,9,1220,1964,1990,98040,1330000
1471,2014-10-27,3,1710,5992,1.5,0,0,4,7,150,1928,0,98103,650000
1475,2015-04-14,3,2380,5017,2.0,0,0,3,9,0,2003,0,98074,652100
1477,2015-04-08,4,1840,10080,2.0,0,0,3,8,0,1907,0,98118,701000
1485,2014-07-23,4,4210,9414,2.0,0,0,3,9,0,2001,0,98074,884744
1496,2015-03-16,4,3470,4750,2.0,0,2,3,9,1100,2014,0,98116,1220000
1497,2015-02-27,4,3370,7634,1.0,0,2,5,8,1260,1977,0,98056,720000
1502,2014-11-06,5,3890,27311,2.0,0,2,3,10,0,1950,1990,98177,1100000
1504,2015-05-04,3,2280,4600,1.0,0,2,3,8,1030,1936,0,98119,850000
1517,2014-08-07,4,2460,40635,1.0,0,0,5,8,0,1968,0,98053,715000
1523,2014-09-11,4,2540,28563,1.0,0,0,3,10,0,1984,0,98052,775000
1525,2014-09-22,5,2580,9242,2.0,0,2,4,8,860,1967,0,98007,713000
1527,2015-05-06,4,3260,5608,2.0,0,0,3,9,0,2003,0,98029,810000
1528,2014-08-27,4,3830,41263,2.0,0,0,4,11,0,1990,0,98077,1250000
1529,2014-06-24,3,2130,6150,2.0,0,2,5,8,600,1908,0,98199,819000
1531,2014-06-30,2,1780,2067,2.0,0,0,5,9,0,1974,0,98004,935000
1532,2015-04-20,4,1620,7560,1.0,0,3,4,7,240,1947,0,98117,657500
1533,2015-04-28,6,4210,6105,2.0,0,0,3,9,930,2008,0,98059,900000
1534,2015-04-02,5,2980,7095,2.5,0,0,3,9,0,1998,2007,98115,932800
1541,2014-11-17,3,2180,14135,1.0,0,2,5,8,880,1947,0,98033,860000
1552,2015-04-09,4,2360,11523,2.0,0,0,4,10,0,1968,0,98040,957500
1555,2015-01-05,5,4210,14599,2.0,0,3,3,10,0,2004,0,98065,937500
1557,2014-09-17,3,1590,7080,1.0,0,2,3,8,280,1952,0,98136,720000
1563,2014-09-19,4,3720,35000,2.0,0,0,3,10,0,1983,0,98072,828500
1566,2014-06-12,4,3010,6100,2.0,0,0,3,9,0,2005,0,98052,789500
1567,2015-02-12,3,3500,9473,2.0,0,0,3,10,0,2008,0,98075,797000
1570,2015-04-29,4,2290,10372,1.0,0,0,3,7,780,1965,1987,98033,776500
1573,2015-03-10,3,3680,7650,2.0,0,0,3,9,1340,1988,0,98074,722080
1581,2015-04-30,4,2590,7220,2.0,0,2,4,10,0,1930,0,98199,1180000
1582,2014-10-22,3,1850,10572,1.0,0,0,4,8,0,1953,0,98004,1380000
1584,2014-11-12,4,4740,49091,2.0,0,0,3,11,0,1990,0,98053,1150000
1588,2015-03-27,3,2320,4721,2.0,0,0,3,8,0,2004,0,98075,655000
1591,2014-05-27,4,2920,7200,1.0,0,3,3,8,1450,1921,2006,98144,1050000
1593,2014-05-28,6,2300,24773,1.5,0,0,4,9,0,1950,1985,98040,900000
1598,2014-07-01,4,3350,46748,2.0,0,0,3,10,0,2004,0,98010,650000
1599,2014-08-06,3,2500,7746,2.0,0,0,4,10,590,1993,0,98112,895000
1600,2015-03-26,4,2350,10664,1.0,0,1,2,7,840,1952,0,98040,800000
1601,2014-11-13,4,2550,12918,2.0,0,0,3,9,0,1987,0,98006,703770
1604,2015-05-06,5,3480,74052,1.0,0,0,4,8,1500,1972,0,98027,780000
1608,2015-04-15,4,1920,4000,1.5,0,0,4,8,380,1931,0,98116,667500
1622,2014-10-28,3,3010,206910,2.0,0,2,3,10,0,2001,0,98045,750000
1625,2014-07-01,4,3400,3850,2.5,0,0,3,10,610,2008,0,98112,1200000
1626,2014-10-29,2,1530,6350,1.5,0,0,4,7,0,1923,0,98112,880000
1637,2014-10-29,5,3550,9600,2.0,0,0,3,9,1000,1998,0,98118,810000
1639,2014-07-22,4,2380,12573,1.0,0,0,4,9,0,1963,0,98005,835100
1660,2015-03-30,3,1730,4102,3.0,1,4,3,8,0,1996,0,98074,960000
1661,2014-07-09,4,3350,35298,2.0,0,0,4,9,0,1985,0,98053,720500
1662,2014-08-20,3,3370,6550,2.0,0,2,4,8,530,1912,2001,98126,830000
1663,2014-05-23,3,1240,3600,1.5,0,0,5,7,0,1926,0,98116,662990
1672,2014-07-10,6,2980,5000,1.5,0,0,3,7,500,1916,0,98103,775000
1674,2014-10-29,4,4440,8125,2.0,0,3,5,10,1300,1922,0,98144,2250000
1679,2014-06-10,4,3040,7000,2.0,0,0,3,9,0,2001,0,98040,1230000
1682,2015-03-27,3,2000,14733,1.0,0,0,4,8,0,1958,0,98005,700000
1683,2014-06-22,4,3530,14406,2.0,0,1,3,10,960,1987,0,98034,874150
1690,2014-12-31,4,3210,18901,2.0,0,0,3,10,0,1993,0,98077,825000
1695,2014-05-22,4,2930,18199,2.0,0,0,3,9,0,1998,0,98075,749000
1704,2015-04-22,4,3130,2646,2.5,0,0,5,9,840,1906,0,98102,1270000
1712,2014-05-16,4,3120,5000,2.0,0,0,3,9,750,2005,0,98115,799000
1714,2014-05-14,3,1700,4400,1.5,0,0,4,8,0,1906,0,98122,800000
1717,2015-03-27,4,1300,1651359,1.0,0,3,4,6,0,1920,0,98022,700000
1718,2014-05-08,5,3040,9601,1.0,0,0,5,9,1070,1968,0,98040,830000
1728,2014-11-20,5,4830,11466,2.0,0,0,3,10,1110,2014,0,98040,1680000
1730,2014-10-01,4,4280,20296,2.0,0,0,4,11,0,1984,0,98004,1930000
1738,2014-11-07,3,2930,33981,2.0,0,2,3,9,0,2000,0,98059,785000
1742,2015-03-18,5,1940,4800,2.0,0,0,3,8,0,1905,0,98103,780000
1744,2015-01-05,4,2660,5608,2.0,0,0,3,9,0,2003,0,98029,729000
1752,2014-09-18,3,4570,10615,2.0,0,0,3,12,0,1991,0,98027,1040000
1754,2015-03-23,5,3430,15119,2.0,0,0,3,10,0,1998,0,98075,850000
1762,2015-04-29,4,3450,33460,2.0,0,0,3,9,0,1997,0,98077,805000
1766,2015-02-05,5,2560,5618,1.5,0,2,3,8,340,1923,0,98109,1180000
1768,2014-09-03,4,4370,22863,2.5,0,3,4,10,700,1907,1994,98033,2350000
1776,2015-03-31,4,3330,17533,1.0,0,2,3,9,1580,1969,0,98033,975000
1778,2014-05-08,3,1250,4620,1.5,0,0,4,7,100,1900,0,98103,712000
1779,2014-06-14,4,2960,41656,2.0,0,0,3,10,0,1985,0,98072,883000
1782,2014-05-09,4,3750,11025,2.0,0,0,3,10,0,1976,0,98074,920000
1784,2015-04-23,4,1560,4080,1.0,0,0,3,7,0,1916,0,98126,901000
1789,2014-07-26,4,2130,10650,2.0,0,0,4,8,0,1977,0,98006,686000
1792,2015-04-14,4,2420,4800,1.5,0,0,3,7,900,1919,0,98119,950000
1794,2015-01-22,3,2610,7567,2.0,0,0,3,9,0,1997,0,98052,780000
1801,2015-04-23,4,4130,11444,2.0,0,0,3,11,0,2001,0,98059,1140000
1806,2014-07-14,4,2720,183823,2.0,0,0,3,8,0,1975,2007,98053,850000
1815,2014-09-24,4,3180,6105,2.0,0,0,3,10,0,1905,0,98112,1320000
1816,2014-09-11,4,3380,27589,2.0,0,0,3,10,0,1966,0,98004,1430000
1817,2015-04-13,4,2690,15000,2.0,0,0,3,9,800,1978,0,98074,700000
1827,2015-03-03,3,2360,8290,1.0,0,0,4,7,1180,1950,0,98115,753000
1833,2014-06-19,4,3620,5131,2.0,0,3,4,11,1270,1927,0,98119,1530000
1836,2014-12-01,4,3830,13800,1.0,0,4,4,9,1800,1969,0,98006,1100000
1838,2014-05-16,2,2020,7200,1.0,0,3,4,7,320,1947,0,98146,720000
1839,2015-03-25,4,3330,9557,2.0,0,0,3,10,0,1995,0,98006,905000
1840,2015-04-23,4,2610,3500,1.5,0,0,5,7,1000,1927,0,98115,824500
1841,2014-06-24,4,2610,8760,1.0,0,0,4,8,850,1978,0,98040,762500
1844,2015-04-01,3,1080,3200,1.0,0,0,4,7,200,1926,0,98103,805000
1855,2014-09-24,4,2200,9163,1.0,0,0,4,8,770,1971,0,98006,655000
1856,2014-08-28,2,2170,8678,1.0,0,0,3,8,0,2008,0,98053,740000
1857,2015-03-06,5,1900,7843,2.0,0,0,5,7,0,1966,0,98008,685000
1860,2015-04-16,4,2620,17366,1.0,0,3,3,9,1190,1984,0,98075,765000
1867,2014-07-21,5,3990,42436,2.0,0,0,3,9,1280,2002,0,98027,668000
1874,2014-06-14,5,2920,11880,1.0,0,0,5,8,1260,1968,0,98027,850000
1875,2014-07-17,5,2830,6137,2.0,0,0,3,9,0,2010,0,98074,820000
1876,2015-01-13,4,3190,52953,2.0,0,0,4,10,0,1980,0,98075,832000
1877,2014-12-03,3,1490,3840,2.0,0,0,3,8,0,1984,2014,98033,835000
1880,2014-06-13,6,3010,4360,2.0,0,0,3,9,1010,2014,0,98103,1130000
1884,2014-10-13,4,3280,8448,2.0,0,0,3,10,0,2007,0,98075,785500
1891,2014-11-11,4,3510,28052,2.0,0,0,3,10,0,1988,0,98053,915000
1892,2015-01-27,4,3810,9916,2.0,0,0,3,11,0,1989,0,98040,1580000
1894,2014-05-05,4,2120,10202,1.0,0,0,4,7,500,1960,0,98005,755000
1902,2014-12-21,4,2790,3600,2.0,0,0,3,8,910,1905,2013,98119,1050000
1909,2014-12-11,4,2770,10051,2.0,0,0,3,10,0,1987,0,98074,685000
1931,2014-05-29,4,2920,9904,2.0,0,0,4,9,0,1990,0,98029,690000
1933,2015-04-14,4,3190,6000,1.5,0,3,4,9,780,1912,0,98144,1250000
1935,2014-08-11,3,3050,33920,1.0,0,0,3,8,0,2004,0,98052,840000
1939,2015-04-14,3,3370,11757,2.0,0,2,4,9,0,1980,0,98006,998000
1942,2014-07-24,4,4490,7623,2.0,0,0,4,10,1400,1941,0,98112,1720000
1943,2014-11-19,4,4090,24825,2.0,0,0,4,11,690,1926,0,98102,2400000
1944,2014-09-05,5,4150,96574,2.0,0,0,3,10,0,1988,0,98053,930800
1945,2014-07-29,4,2900,10400,1.0,0,3,5,8,1370,1959,0,98008,930000
1958,2014-11-04,4,1790,3952,1.5,0,0,4,8,0,1932,0,98103,800000
1964,2014-07-10,2,1950,2719,1.0,0,0,5,7,940,1919,0,98103,725000
1970,2015-03-26,4,2260,16188,1.0,0,0,3,10,0,1984,0,98006,780000
1974,2015-01-05,2,2130,35679,1.0,0,0,4,7,0,1963,0,98033,830000
1975,2014-05-29,3,2390,4555,2.0,0,0,3,9,0,2006,0,98074,695000
1976,2014-05-21,4,3488,9614,2.0,0,0,3,10,0,1998,0,98074,815000
1985,2014-06-28,3,2820,7200,2.0,0,0,4,10,360,1930,0,98112,1600000
1988,2015-03-17,4,3320,20100,1.0,0,0,4,8,1510,1981,0,98006,962000
1997,2015-03-23,4,2460,9296,2.0,0,0,3,9,0,1978,0,98007,722500
2002,2014-10-22,3,2760,11287,2.0,0,3,3,10,760,1991,0,98028,830000
2005,2015-03-04,4,2960,4760,2.0,0,0,3,8,800,1900,0,98102,1020000
2010,2014-06-26,3,1980,13964,1.0,0,0,5,7,0,1959,0,98040,760000
2018,2014-07-24,5,3600,14720,1.0,0,2,5,8,1800,1960,0,98034,835000
2021,2014-07-28,3,4070,26000,2.0,0,0,3,11,0,1991,0,98033,1480000
2023,2014-11-18,3,2190,2416,3.0,0,0,3,8,0,2014,0,98117,719950
2025,2015-03-31,3,2440,5750,1.0,0,0,3,8,1120,1939,0,98115,875000
2034,2014-09-22,3,2520,5980,1.0,0,0,3,8,730,1957,0,98116,650000
2038,2015-03-25,4,5040,16048,1.0,0,3,3,10,1620,1950,0,98105,2530000
2042,2014-09-15,4,2720,11740,1.0,0,0,5,9,0,1957,0,98040,940000
2044,2015-01-02,3,2340,8828,1.0,0,0,4,9,0,1954,0,98112,1570000
2069,2015-04-17,4,3840,12151,2.0,0,0,3,10,0,1998,0,98075,884250
2072,2014-07-20,6,2410,6000,2.0,0,4,3,9,190,1916,1990,98136,767500
2073,2014-05-12,3,1560,8078,1.5,1,4,4,6,0,1928,0,98040,1200000
2074,2014-12-15,3,2410,46609,2.0,0,0,3,9,0,1989,0,98053,715000
2077,2014-06-05,5,2920,5568,2.0,0,0,3,8,600,1906,0,98112,875000
2080,2015-02-10,3,3090,7708,2.0,0,0,3,10,0,1999,0,98052,822500
2081,2014-12-08,4,2390,10000,1.0,0,0,3,9,800,1975,0,98040,800000
2082,2014-12-15,3,2070,4944,2.0,0,0,3,9,0,1930,0,98112,1250000
2087,2014-12-22,4,3430,13907,2.0,0,0,3,11,0,1995,0,98075,750000
2089,2014-06-04,3,2640,8000,1.0,0,3,4,9,1320,1960,0,98040,1030000
2091,2015-04-14,2,1850,4945,1.5,0,2,4,7,0,1907,1969,98126,700000
2093,2014-08-26,4,2130,2800,1.0,0,0,5,7,1060,1922,0,98103,800000
2095,2014-05-27,4,3000,4000,1.5,0,3,3,8,1030,1913,2014,98144,688000
2106,2014-07-07,4,3040,36246,1.5,0,0,3,9,360,1923,2014,98074,870000
2110,2014-06-09,5,4220,26784,1.0,0,0,3,10,2110,1958,2006,98004,1640000
2111,2014-07-09,5,4030,13474,2.0,0,0,3,11,0,2000,0,98075,989000
2116,2015-04-27,3,2400,4000,2.0,0,0,3,7,540,1905,0,98102,852000
2118,2015-02-11,4,2790,8793,1.0,0,0,4,8,1150,1977,0,98006,723000
2121,2014-08-01,4,2790,74495,2.0,0,0,3,9,0,1997,0,98053,725500
2122,2014-06-25,2,1740,5719,1.0,0,0,3,8,0,1955,0,98103,800000
2128,2014-06-12,3,2460,6600,1.0,0,2,4,8,1090,1952,0,98136,678500
2131,2014-07-16,3,1410,4800,1.5,0,0,4,8,0,1927,0,98118,655000
2134,2014-06-16,4,3040,5000,2.0,0,3,4,9,960,1926,0,98105,1740000
2137,2014-09-04,4,2100,7960,1.0,0,0,3,8,760,1955,0,98004,735000
2138,2014-10-27,5,2500,15250,2.0,1,4,5,8,0,1942,0,98008,1700000
2140,2014-07-08,4,3010,7221,2.0,0,0,3,10,0,2004,0,98075,765000
2144,2014-11-24,4,2210,19025,1.0,0,0,4,7,750,1952,0,98004,950000
2146,2014-12-10,3,1790,2375,3.0,0,0,3,8,0,2007,0,98107,670950
2151,2014-11-19,4,3350,3752,2.0,0,0,3,9,800,2007,0,98117,1010000
2156,2014-09-11,3,1800,8000,1.0,0,0,3,8,0,1972,0,98008,665000
2167,2014-09-04,4,3300,10764,1.0,0,0,4,9,1580,1971,0,98177,765000
2174,2014-10-15,4,2770,8521,1.0,0,0,4,7,1300,1953,0,98004,760000
2175,2015-03-16,3,3630,11019,1.0,0,0,4,9,1480,1972,0,98040,1090000
2177,2015-03-02,3,2690,8890,2.0,1,4,4,10,0,1975,1991,98006,1650000
2179,2015-02-26,5,2450,20805,2.0,0,0,4,9,0,1963,0,98004,1550000
2183,2015-02-18,4,2870,8625,1.0,0,1,4,8,1010,1959,0,98155,700000
2190,2014-10-02,4,3190,9023,2.0,0,0,3,9,0,2005,0,98075,750000
2191,2014-10-14,3,3530,69834,2.0,0,0,3,10,0,1994,0,98053,760000
2198,2014-09-04,4,4490,34982,2.0,0,0,3,12,0,1998,0,98005,1680000
2206,2015-03-24,4,2080,5000,1.0,0,0,5,8,610,1940,0,98199,783000
2207,2014-10-30,5,2960,7680,1.0,0,2,5,8,1410,1958,0,98199,1050000
2208,2015-03-18,4,3220,4031,2.0,0,0,3,9,0,2002,0,98033,760000
2212,2015-03-13,3,1820,4300,1.5,0,0,4,8,200,1914,1983,98107,775000
2213,2015-04-09,4,3540,10202,2.0,0,0,3,8,820,1988,0,98006,1030000
2216,2014-10-17,4,1500,6820,1.5,0,0,5,7,0,1905,0,98117,782000
2223,2014-09-15,3,2630,10047,2.0,0,0,3,9,0,1996,0,98027,665000
2224,2014-08-06,4,3020,13530,1.0,0,0,4,8,1480,1977,0,98052,670000
2231,2014-07-01,5,3840,8279,2.0,0,0,3,9,0,2001,0,98074,875000
2239,2015-05-03,5,2010,5210,1.5,0,0,3,9,120,1927,0,98119,1000000
2246,2015-04-23,4,3450,4940,2.0,0,0,3,10,880,2006,0,98103,990000
2248,2014-09-03,3,2600,7668,1.0,0,0,4,8,1300,1968,0,98010,700000
2252,2014-06-09,4,4250,19387,2.0,0,2,4,9,990,1972,0,98040,1340000
2278,2014-08-25,3,2260,1825,2.0,0,0,3,8,600,2002,0,98122,660000
2279,2014-06-23,4,2300,6158,2.0,0,0,3,9,0,1999,0,98115,775000
2296,2014-08-27,5,4350,37169,2.0,0,0,3,10,1400,1972,0,98005,900000
2303,2014-06-12,4,3960,7012,2.0,0,0,3,10,0,2005,0,98075,860000
2306,2015-05-07,4,2850,3000,2.5,0,0,3,9,320,2003,0,98112,1190000
2307,2014-09-02,4,2850,14810,2.0,0,0,5,8,360,1954,0,98004,993000
2312,2015-04-02,4,2770,8879,2.0,0,0,3,9,0,2001,0,98004,1400000
2313,2014-09-15,4,2080,8100,1.0,0,2,5,8,860,1952,0,98177,665000
2314,2014-09-09,5,2700,9000,2.0,0,0,5,9,0,1987,0,98007,898000
2318,2015-03-12,3,3780,8295,2.0,0,0,3,9,1350,1951,0,98112,1810000
2319,2014-10-15,3,4460,51177,2.0,0,0,3,9,0,2005,0,98042,739500
2337,2014-07-14,2,2700,3444,3.0,1,3,3,9,0,1990,0,98075,1370000
2340,2014-05-05,3,2490,4343,2.0,0,0,3,9,0,2003,0,98029,705380
2342,2014-05-28,4,2000,3800,2.0,0,0,3,8,0,2001,0,98115,815000
2352,2014-07-28,4,3090,7112,2.0,0,0,3,9,0,2001,0,98052,775000
2353,2014-11-07,4,4340,217800,2.0,0,0,3,11,0,2003,0,98053,1190000
2364,2014-06-11,6,4250,4400,2.5,0,0,4,7,1230,1902,0,98118,665000
2365,2015-03-16,3,2220,4830,2.0,0,3,3,9,430,1928,2010,98116,1100000
2367,2014-11-03,4,2590,9753,2.0,0,0,3,10,0,1993,0,98075,674750
2368,2014-09-16,5,3110,6131,1.0,0,0,5,7,1550,1940,0,98118,719000
2381,2014-09-24,5,5110,10018,2.0,0,0,3,10,1260,2003,0,98034,650000
2387,2014-05-12,4,4700,38412,2.0,0,0,3,10,1280,1978,0,98005,900000
2393,2015-03-26,4,2340,13406,1.0,0,0,4,9,0,1963,0,98040,995000
2397,2014-09-27,4,4910,15139,1.0,0,0,4,10,2350,1964,0,98004,1540000
2402,2014-10-08,4,2570,4412,2.0,0,0,3,9,0,2001,0,98034,655000
2405,2014-07-28,4,4120,7304,2.0,0,0,3,11,1050,2006,0,98033,968933
2406,2014-11-14,3,2880,11340,1.0,0,0,3,8,1190,1980,2013,98074,1020000
2410,2014-08-01,4,3010,10450,2.0,0,0,3,9,0,1996,0,98052,810000
2415,2015-04-24,2,1400,4050,1.0,0,0,4,8,0,1954,0,98115,699000
2418,2014-06-20,2,2770,7781,2.0,0,0,3,8,0,2006,0,98053,754800
2422,2014-07-11,5,2900,5901,2.0,0,0,3,9,0,2006,0,98027,808900
2423,2015-03-03,3,2950,15207,1.0,0,0,4,10,880,1966,0,98040,992000
2427,2015-04-24,5,3100,5374,2.5,0,0,4,9,0,1906,0,98122,1600000
2435,2014-07-09,3,2320,10900,2.0,0,0,3,7,0,1935,1974,98115,737500
2436,2014-12-15,3,2600,11920,2.0,0,0,5,8,0,1969,0,98004,985000
2444,2014-06-04,5,3880,13885,2.0,0,3,4,9,1340,1979,0,98006,1130000
2446,2014-06-18,4,3640,10576,2.0,0,0,3,11,0,1999,0,98075,913000
2447,2014-05-22,3,3160,12824,1.0,0,2,4,9,1340,1966,0,98004,1600000
2450,2015-04-10,5,3655,51836,1.0,0,0,5,8,1481,1955,0,98008,740000
2453,2015-05-05,3,3960,6132,2.0,0,3,3,10,1360,1933,0,98199,1220000
2454,2015-03-20,3,3190,29982,1.0,0,3,4,8,560,1941,0,98166,1050000
2456,2014-06-25,5,2980,5377,2.0,0,0,3,9,0,2006,0,98052,739900
2457,2014-11-21,4,2780,35000,1.0,0,0,4,9,0,1985,0,98072,674250
2459,2014-12-30,5,4930,14649,2.0,0,3,3,11,770,2000,0,98040,1700000
2460,2014-06-19,3,1360,5980,1.5,0,0,3,8,0,1945,2008,98116,703000
2464,2014-07-06,4,3160,4620,1.5,0,4,3,9,1140,1917,2005,98116,1280000
2466,2014-08-21,4,2320,14240,1.0,0,0,4,9,700,1974,0,98008,824000
2468,2014-06-27,3,1660,1545,2.0,0,2,3,9,260,2002,0,98109,700000
2471,2015-03-06,4,2950,43560,1.0,0,2,4,9,400,1951,0,98004,1870000
2472,2015-03-02,4,3070,13720,2.0,0,0,3,9,0,1978,0,98007,858000
2475,2015-04-25,4,2570,9600,2.5,0,0,4,9,0,1962,0,98040,1220000
2480,2014-07-18,4,1420,4923,1.5,0,0,4,8,0,1928,0,98103,679000
2484,2014-07-03,4,2980,16263,2.0,0,0,3,9,0,1989,0,98006,1010000
2493,2015-04-01,4,1870,10450,1.0,0,0,3,8,250,1978,0,98005,660000
2498,2014-06-10,3,2080,3880,1.0,0,0,5,7,920,1954,0,98117,700000
2504,2014-05-08,4,2660,5500,2.0,0,2,3,9,0,2003,0,98029,753888
2505,2015-04-10,3,2190,3600,2.0,0,0,3,9,0,2003,0,98029,650000
2511,2014-06-05,3,3150,219978,2.0,0,0,4,9,150,1990,0,98024,685000
2514,2014-09-04,6,3750,14150,2.0,0,2,5,9,1000,1936,1968,98117,1250000
2531,2014-05-05,4,3690,9892,2.0,0,0,3,10,0,1998,0,98075,865000
2534,2014-06-19,4,2496,8058,2.0,0,0,3,9,0,1998,0,98052,661000
2545,2014-07-18,3,3230,5000,2.0,0,0,3,9,0,2006,0,98029,715000
2551,2015-04-09,3,3050,6000,1.0,0,3,3,8,1330,1984,0,98177,715000
2556,2015-04-23,3,2310,5200,1.0,0,0,4,7,790,1940,0,98199,785000
2557,2014-09-22,4,2610,4400,1.0,0,0,5,8,1350,1920,0,98122,890000
2561,2015-04-03,4,2940,5735,1.0,0,0,3,9,1470,1957,0,98112,1600000
2562,2014-06-27,4,3900,9750,1.0,0,4,5,10,1380,1972,0,98006,1620000
2563,2015-02-11,4,3900,9750,1.0,0,4,5,10,1380,1972,0,98006,1650000
2567,2015-04-06,5,2350,14197,1.0,0,0,4,8,1130,1962,0,98004,895000
2573,2014-11-03,3,2820,5001,2.0,0,0,3,9,0,2004,0,98029,690000
2579,2015-05-05,2,1140,3990,1.0,0,0,3,7,0,1924,0,98103,695000
2580,2014-12-02,4,4070,57587,2.0,0,0,3,10,0,1989,0,98052,965000
2581,2015-02-04,3,1710,5913,1.0,0,0,4,8,590,1941,0,98199,675000
2594,2014-05-21,2,1890,9466,2.0,0,0,3,8,0,1987,0,98004,1070000
2598,2014-08-11,3,2160,9888,2.0,0,0,4,9,0,1989,0,98052,733000
2613,2015-04-27,3,2130,4299,1.5,0,0,4,7,450,1922,0,98144,700000
2616,2014-06-30,3,3790,5001,2.0,0,0,3,10,980,1989,0,98122,1170000
2618,2014-10-03,5,5130,43123,2.0,0,0,3,11,0,1996,0,98006,1600000
2622,2015-02-12,3,2110,9199,1.0,0,0,3,10,0,1993,0,98074,677100
2627,2014-08-18,6,2570,4240,1.5,0,0,4,7,600,1911,0,98115,705000
2638,2015-05-11,3,2220,10530,1.0,0,0,4,8,520,1974,0,98052,739000
2639,2014-09-29,4,3200,13729,2.0,0,0,3,11,0,1984,0,98005,1270000
2642,2015-04-20,4,3770,13058,2.0,0,0,4,8,0,1983,0,98028,925000
2643,2014-08-21,4,3500,13444,2.0,0,0,3,10,1140,1977,0,98040,895000
2644,2014-07-17,3,1480,7475,1.5,0,0,3,8,0,1943,0,98115,656000
2649,2014-08-18,4,3780,10962,2.0,0,0,3,10,0,1990,0,98033,980000
2650,2014-07-23,4,3770,9750,1.0,0,0,4,9,1830,1967,0,98177,872000
2651,2014-08-05,6,3600,9675,1.0,0,2,4,9,1660,1977,0,98040,1000000
2652,2014-09-10,3,2980,12600,1.5,0,0,3,8,1390,1941,2012,98033,900000
2655,2014-05-15,4,2930,11562,1.0,0,3,3,9,1260,1947,0,98117,840000
2662,2014-07-16,4,2500,5000,1.5,0,0,4,7,1040,1926,0,98103,670000
2671,2015-03-18,4,2240,7350,2.0,0,0,3,9,0,1989,0,98029,689000
2674,2014-07-23,2,2210,4440,2.0,0,0,4,8,770,1931,0,98112,820000
2680,2014-06-22,4,2370,10083,2.0,0,0,5,8,0,1966,0,98033,687000
2681,2014-12-09,4,3070,5762,2.0,0,0,3,10,0,2000,0,98075,725786
2692,2014-11-11,5,3700,5400,2.0,0,0,3,9,810,2011,0,98053,830000
2693,2014-12-23,4,2910,20946,2.0,0,0,4,8,560,1976,0,98034,705000
2700,2014-09-16,4,2240,8937,1.0,0,0,4,8,780,1976,0,98033,675000
2702,2015-04-02,2,2440,6900,2.0,0,0,3,7,850,1910,0,98118,662700
2708,2014-07-08,2,2560,2500,2.0,0,0,5,8,870,1901,0,98112,780000
2715,2015-04-08,3,3070,10739,2.0,0,0,3,10,630,1987,0,98004,1000000
2724,2014-09-05,5,3060,13630,2.0,0,0,3,10,0,1989,0,98006,749999
2725,2014-08-29,6,3250,12000,1.0,0,1,3,8,1450,1966,0,98115,779000
2730,2014-09-22,4,2380,16236,1.0,0,0,3,7,840,1961,0,98008,699900
2732,2014-11-15,4,2340,9100,1.0,0,0,3,8,730,1975,0,98052,700000
2738,2014-06-09,3,2850,10474,1.0,0,0,4,8,1120,1954,0,98004,1150000
2743,2014-08-29,3,2870,6360,1.5,0,1,4,8,1080,1946,0,98115,810000
2745,2014-07-14,5,2970,10335,2.0,0,0,3,9,0,2000,0,98075,726000
2747,2014-12-22,5,3700,7207,1.0,0,1,5,8,1850,1970,0,98177,722500
2750,2015-02-06,3,2160,3920,2.0,0,0,3,9,0,2014,0,98116,856000
2752,2014-06-17,5,3130,4797,2.0,0,0,3,9,560,2014,0,98006,866059
2759,2015-04-07,4,3950,9600,2.0,0,0,3,10,0,1998,0,98075,860000
2766,2014-09-23,3,2770,10000,1.0,0,1,5,8,1130,1962,0,98033,678000
2770,2014-08-05,5,4510,16305,2.0,0,0,3,10,1690,2003,0,98074,960000
2778,2015-03-09,4,2480,15411,2.0,0,2,3,8,0,1994,0,98059,665000
2779,2014-06-01,4,3480,7232,2.0,0,0,3,9,900,1926,2010,98144,1510000
2784,2014-06-26,2,1950,10766,1.0,0,3,4,6,790,1952,0,98166,669000
2788,2014-11-08,5,3530,13260,2.0,0,0,3,10,0,2013,0,98040,1610000
2790,2014-08-25,4,2120,10841,1.0,0,0,4,8,620,1979,0,98006,828000
